user_id,tweet_text,creation_date,user_location,user_follower,user_friends,sentiment_analysis_polarity,sentiment_analysis_subjectivity
1135141613972414465,"RT @PezJohnny: @TheTattooedProf @KevinMKruse @HC_Richardson @Tammy_Beth @Liz_Cheney @AOC @julianzelizer 2016: ""You act like Trump will be b…",2019-06-18 20:47:45,,37,305,0.0,0.0
26188993,"RT @BruceLaBruce: Hella Gay! Gay man buys Hell, Michigan, renames it “Gay Hell” and covers it in Pride flags to irritate Trump https://t.co…",2019-06-18 20:47:45,iN dREAMtIMe oN wALkaBOuT,1338,2175,0.4513888888888889,0.5833333333333334
44782807,https://t.co/SsG8Yqd2ep,2019-06-18 20:47:45,Concord NH,91,562,0.0,0.0
957987088162422785,"RT @McAllisterDen: A bit of background—when I was working in the bowels of Conservative Inc during the pres campaign, when NeverTrumpers we…",2019-06-18 20:47:45,,799,1153,0.0,0.0
113482238,"RT @TranslateRealDT: If you just replace the words ""Fake News"" with ""Unflattering Reality"" about 80% of Trump's tweets make sense again.",2019-06-18 20:47:45,Devon,73,86,-0.5,1.0
1029120049490153474,"RT @diom_waly: @bfraser747 @realDonaldTrump IN HONOR OF ALL OUR
VETERANS WORLDWIDE
@realDonaldTrump
IN HONOR OF ALL OUR
VETERANS WORLDWIDE…",2019-06-18 20:47:45,United States,721,2347,0.0,0.0
32608996,"RT @TheMarkPantano: Political differences are one thing, but what a disgusting thing to say.

What a shit person you are! https://t.co/tBMq…",2019-06-18 20:47:45,"Flyover, Trump Country",8518,6912,-0.4166666666666667,0.6333333333333334
3050089503,"RT @anitakumar01: Flying on AF1 with Trump to Florida: Sens. Lindsey Graham and Marco Rubio, Dan Scavino and Sarah Sanders.",2019-06-18 20:47:45,,205,2312,0.0,0.0
1065946594229567488,RT @ExpedienteOvni: Donald Trump reconoce haberse reunido para informarse sobre los ovnis https://t.co/qYCNKNzN1Q https://t.co/daBPVjb8gT,2019-06-18 20:47:45,,3028,4801,0.0,0.0
1140994638184161281,"RT @matteosalvinimi: A Washington ho avuto la conferma di quanto l’Italia e il nostro governo siano apprezzati dall’Amministrazione Trump,…",2019-06-18 20:47:45,,0,1,0.0,0.0
91882544,"RT @Trump454545: Here's the official Trump re-election campaign video &amp; it's AMAZING!

This is the greatest movement in history! We took ou…",2019-06-18 20:47:45,United States,1227165,5619,0.875,0.95
2468467066,"RT @dbongino: The Democrats would do their Party a lot of good by distancing themselves from this colossal ignoramus. Her disgusting, vile…",2019-06-18 20:47:45,,1677,2582,0.0,0.8000000000000002
58335098,"RT @kylegriffin1: Trump will kickoff of his re-election campaign in Orlando tonight.

The Orlando Sentinel Editorial Board just dropped thi…",2019-06-18 20:47:45,,916,936,0.0,0.0
133541474,RT @PhillipLiberal: @realDonaldTrump tRump’s Fucking Administration- https://t.co/H1UNsZK3iQ,2019-06-18 20:47:45,North East Pennsylvania,1738,2736,-0.6,0.8
758789247306313729,"RT @charliekirk11: Crowd size at Joe Biden rallies:

Henderson, NV—50-100

Columbia, SC—250-300

Des Moines, IA—400

Iowa City, IA—75

Dubu…",2019-06-18 20:47:45,"Atlanta, GA",7510,6624,0.0,0.0
1034113601957576704,"Ok, we will!",2019-06-18 20:47:45,,1076,2297,0.625,0.5
1121473642959785985,Hey Biden:  this is what POTUS' wallet looks like: https://t.co/L4v6QluCgN,2019-06-18 20:47:45,NYC,192,399,0.0,0.0
1110304448868433920,RT @elignea: @LindseyGrahamSC @maggieNYT @realDonaldTrump “If we nominate Trump we will be destroyed and we will deserve it.” Lindsay Graha…,2019-06-18 20:47:45,,220,58,0.0,0.0
19519035,RT @setbest1: TRUMP JUST LEFT FOR ORLANDO....WHAT AN EXCITING TIME TO BE ALIVE ......................................GO TRUMP !!!!!!!!!!!!!…,2019-06-18 20:47:45,,12138,12165,0.43333333333333335,0.4000000000000001
821557926049488901,RT @nicomaounis: Trump supporters all pumped up for tonight’s reelection bid rally #TrumpRallyOrlando https://t.co/gjfQRIhZA0,2019-06-18 20:47:45,"Missouri, USA",710,690,0.0,0.0
845359091887280131,RT @itsJeffTiedrich: Donald Trump could stand in the middle of Fifth Avenue and shoot someone and our congressional Democratic leaders woul…,2019-06-18 20:47:45,"Nashville, TN",21714,22863,0.0,0.0
895618667257487361,"RT @RealJack: BOOM:

President Trump Goes On OFFENSE During Interview, Says “Obama Had To Know About It”

Raise Your Hand If You Agree With…",2019-06-18 20:47:45,"Alabama, USA",1084,1253,0.0,0.0
2544098874,"RT @zerohedge: Trump Accuses Draghi Of ""Very Unfair"" Euro, DAX Manipulation https://t.co/HjMAh46fi3",2019-06-18 20:47:46,,1033,4996,-0.65,1.0
1089943186502533122,RT @DiogenesMan: Democrats have no one but themselves to blame. The President tried to bargain with them but they thought they had the winn…,2019-06-18 20:47:46,,8403,8805,0.0,0.0
870085981831143426,"RT @atrupar: TRUMP: I didn't ask Patrick Shanahan to withdraw his nomination. I just heard about his family troubles yesterday. 

REPORTER:…",2019-06-18 20:47:46,"St Petersburg, FL",76,1523,0.0,0.0
2890526712,"RT @TaePhoenix: 👋🏽 Your friendly neighborhood Latina Jew here to tell you that yes, the military camps where my people are being held today…",2019-06-18 20:47:46,,14113,13857,0.1375,0.3
1097540737665826816,@noknokitsme @NOS @NPO1 Ze zijn vast ook vergeten te melden dat de lijst met landen die Trump hanteert door Obama is opgesteld?,2019-06-18 20:47:46,,733,770,0.0,1.0
858156811458945024,"RT @uspresstracker: Trump declares his official candidacy for a second term tonight, and in the four years since his initial announcement b…",2019-06-18 20:47:46,Florida Panhandle,361,864,0.0,0.0
28182291,"RT @kylegriffin1: Trump, asked by @AprilDRyan if he would apologize for his remarks on the Central Park Five, does not apologize and adds:…",2019-06-18 20:47:46,nyc,237,394,0.0,0.25
1295864491,RT @carolecadwalla: Katie Hopkins - as retweeted by Donald Trump - is raising money via PayPal. PayPal’s acceptable use policy clearly says…,2019-06-18 20:47:46,"Florida, USA",58,158,0.10000000000000002,0.3833333333333333
2598045235,"RT @jasonintrator: I end this video with a warning from my grandmother's 1955 memoir of the Holocaust, relevant to @AOC's analogy between C…",2019-06-18 20:47:46,"Texas, USA",347,523,0.4,0.9
826140102493609988,@BotsAreBack2019 @lehimesa @jackjonesbabe 👌https://t.co/7KPngjT3Dj,2019-06-18 20:47:46,,482,790,0.0,0.0
490349163,RT @carolecadwalla: Katie Hopkins - as retweeted by Donald Trump - is raising money via PayPal. PayPal’s acceptable use policy clearly says…,2019-06-18 20:47:46,Warwickshire UK,148,145,0.10000000000000002,0.3833333333333333
735878842519289856,"RT @TheMarkPantano: Political differences are one thing, but what a disgusting thing to say.

What a shit person you are! https://t.co/tBMq…",2019-06-18 20:47:46,"La Canada Flintridge, CA",11145,12188,-0.4166666666666667,0.6333333333333334
912371527492005890,Hmmm.  Wonder how much all this costs?,2019-06-18 20:47:46,"New York, USA",1654,765,0.2,0.2
1103052212794679297,"RT @CitizenMauro: LIES. There were about 50 in line yesterday. The capacity of the Amway Arena is only 20,000 and Trump's permit is for onl…",2019-06-18 20:47:46,,167,663,0.0,1.0
21589908,"RT @VeraMBergen: NEW: Pompeo is being sued for failing to preserve records of Trump and Putin's face-to-face meetings, including allowing T…",2019-06-18 20:47:46,California,86,1009,0.13636363636363635,0.45454545454545453
841054948213305345,"RT @DiamondandSilk: Looking at President Trump's crowd before the rally, Biden should feel embarrassed. This let us know that the only poll…",2019-06-18 20:47:46,,356,116,0.0,1.0
1060660195989299200,WOW!!! The goose bumps!,2019-06-18 20:47:46,,2536,2728,0.244140625,1.0
877721873714434048,"RT @JoyAnnReid: It's the entire foundation of his support. One of the biggest myths about 2016 was that ""economic anxiety"" drove Trump supp…",2019-06-18 20:47:46,,261,375,0.1,0.4125
78187736,"RT @Trump454545: Here's the official Trump re-election campaign video &amp; it's AMAZING!

This is the greatest movement in history! We took ou…",2019-06-18 20:47:46,"Missouri, USA",6337,6803,0.875,0.95
950871393650069505,"RT @RyanAFournier: Obama’s wingman forgets his own past…

Eric Holder Trashes Bill Barr For Protecting Trump, Ignores Fast And Furious Scan…",2019-06-18 20:47:46,United States,1322,4432,0.4,0.8
2593517381,"@RepDanCrenshaw Uh, Trump reneged in the agreement first.",2019-06-18 20:47:46,,33,135,0.25,0.3333333333333333
271376020,RT @AlexWardVox: .@EliLake: “Iran’s bellicosity began long before Trump’s maximum pressure campaign.” Europe and Dems “should start by hold…,2019-06-18 20:47:46,,3320,3815,-0.05,0.4
599039512,"RT @Musso___: Immagine dell’Eurotower, dopo le parole di Trump❤️ https://t.co/J0QsuEL8ua",2019-06-18 20:47:46,,629,1549,0.0,0.0
863507148952801280,RT @realJediMan1: Lol. Already #Resistance retards are claiming that the thousands in line in Orlando were paid and bussed in look like Tru…,2019-06-18 20:47:46,SE Michigan ,1061,423,-0.04999999999999999,0.85
937014765221707781,@Kevin_D_Jones @_Drew_McCoy_ This. Plus they know trump is holding trump cards. It is to keep their base on the hoo… https://t.co/ZEA0JvjQmS,2019-06-18 20:47:46,,247,17,-0.8,1.0
937325512095039488,"RT @jentaub: @Liz_Cheney @AOC .@Liz_Cheney, don’t speak for me or my Jewish ancestors. In fact, @AOC is correct. You don’t understand histo…",2019-06-18 20:47:46,"Long Island, NY",65,269,0.0,0.0
824267801674194945,"RT @StandUpAmerica: Each day without Trump’s taxes is another day he gets away with profiting off the presidency.

@RepRichardNeal let 165…",2019-06-18 20:47:46,"Portland, OR",3779,3991,0.0,0.0
2905594473,"National debt is $22 trillion and counting, and neither party cares | Commentary https://t.co/LaGgYEs3tw",2019-06-18 20:47:46,,6,74,0.0,0.0
1018216760175157248,@AfroZepher Let me ask you this... When u look at the definition of Concentration camp (if you haven't looked it up… https://t.co/Jsq0A0rWnz,2019-06-18 20:47:46,"Brooklyn, NY",18,72,0.0,0.0
2713039483,"Trump Lies To, Lashes Out At George 'Little Wiseguy' Stephanopoulos https://t.co/ASe5EQ3JPP via @YouTube",2019-06-18 20:47:46,"Liverpool, NY",526,1245,-0.1875,0.5
809932117153026048,RT @The_Trump_Train: President Trump has directed federal agencies to remove the nearly 2 million illegal aliens who have failed to appear…,2019-06-18 20:47:46,"Texas, USA",34,39,-0.3,0.39999999999999997
2585801873,RT @lirpalomina: Let's do this. https://t.co/K8BlkrY9Bk https://t.co/OymKm2Wlni,2019-06-18 20:47:46,"Florida, USA",272,303,0.0,0.0
1084477589845131264,"RT @FulmerMicheal: 🕔♠️♠️👁🎯👁♠️♠️🕔

6/16/19 -President Trump speaking to George Stephanopoulos:

“By the way, Iraq did not knock down the Wor…",2019-06-18 20:47:46,"Louisiana, USA",796,757,-0.15555555555555559,0.2888888888888889
2960756153,"RT @atrupar: Holy shit -- years after DNA evidence exonerated them, Trump suggests the Central Park 5 are guilty and refuses to apologize f…",2019-06-18 20:47:47,,530,2216,-0.2333333333333333,0.6833333333333332
23654546,"RT @DemocracyFwd: BREAKING: Trump illegally seized the interpreter notes from his meeting with Putin, and Secretary Pompeo has refused to r…",2019-06-18 20:47:47,,364,310,-0.5,0.5
624798201,RT @RepMarkMeadows: Let’s declassify the documents and find out once and for all what everyone knew (and when they knew it) about FISA targ…,2019-06-18 20:47:47,,339,329,0.0,0.0
2655144752,"RT @ewarren: I hope Iran chooses a different path. But let's be clear: Trump provoked this crisis. He has no strategy to contain it, he's b…",2019-06-18 20:47:47,"Santa Monica, CA",2337,2358,0.05000000000000001,0.49166666666666664
296964748,"RT @bpmehlman: MAJOR INFRASTRUCTURE WEEK AHEAD:
-Pence China speech
-Dem Presidential debates x2
-Trump G20 meetings with Putin, Xi
-Iran u…",2019-06-18 20:47:47,,112,244,0.0625,0.5
983150442757505024,"RT @funder: I think it’s clear that Trump is the biggest traitor in American history. He doesn’t even do his job. He just golfs, tweets and…",2019-06-18 20:47:47,"California, USA",22,7,0.05000000000000001,0.19166666666666665
18826013,"RT @RWPUSA: Even this Senate presumably would not confirm a former Boeing exec as Secretary of Defense, puttng him and his Boeing buddies i…",2019-06-18 20:47:47,Washington DC,369,1681,0.0,0.0
1125737829009633281,"RT @SebGorka: Millions. 

https://t.co/9BIi8Fkxp3",2019-06-18 20:47:47,,412,735,0.0,0.0
328152889,RT @rebeccanagle: The actual legal basis for the US separating migrant children from their parents and holding them captive exists because…,2019-06-18 20:47:47,,191,206,0.13333333333333333,0.3
926482213566402560,RT @VP: Nearly 6 MILLION jobs have been created since President @realDonaldTrump took office and the unemployment rate has fallen to 3.6% –…,2019-06-18 20:47:47,,170,299,0.1,0.4
592798129,"RT @rhonda_harbison: @realDonaldTrump https://t.co/4lfN9ImpQU
Trump's grandfather's letter, begging not to be deported as an illegal immigr…",2019-06-18 20:47:47,,2677,5000,-0.5,0.5
19009614,"RT @AOC: Mr. President, you’re from Queens. 

You may fool the rest of the country, but I’ll call your bluff any day of the week.

Opening…",2019-06-18 20:47:47,Puerto Rico,1031,2694,0.0,0.0
2457337352,RT @Jamierodr14: AWESOME! Proud Boys member says he’s at Trump rally to protect Trump Supporters from Anti-Trump so they won’t be Harassed.…,2019-06-18 20:47:47,Tallahassee,1334,201,0.9,1.0
478929935,"RT @AOC: This administration has established concentration camps on the southern border of the United States for immigrants, where they are…",2019-06-18 20:47:47,Dallas,82,217,0.0,0.0
724037074110783492,"RT @shossy2: Define irony:
On the day tRump kicks off his re-election campaign in Orlando, their main publication announces they do NOT end…",2019-06-18 20:47:47,Belgium,44242,30245,0.16666666666666666,0.3333333333333333
22515548,@thedailybeast “Trump nominated Shanahan a Boeing executive” Seriously. Executives for very serious positions. Please vote this buffoon out!,2019-06-18 20:47:47,,159,88,-0.4375,0.7666666666666666
918230313427402753,"RT @TrueEyeTheSpy: I love @SenTedCruz being polite to @maziehirono while setting her record straight. That takes effort. He is correct, peo…",2019-06-18 20:47:47,USA🇺🇸USA🇺🇸USA🇺🇸,1972,2705,0.35,0.5
905047747782377473,"RT @AlexGue40619946: Comenzó el proceso del ""desdolarización""mundial. La agresiva política económica internacional de la administración de…",2019-06-18 20:47:47,,329,606,0.0,0.0
21166161,"@TenikkaANjax @ActionNewsJax @WOKVNews Not to be snide, but they don't need Trump, they need Weight Watchers.  Seri… https://t.co/HQ4xsnCUXa",2019-06-18 20:47:47,"Santa Cruz, Californa Republic",30,247,0.0,0.0
1091342310988763137,"RT @45Quickdraw4: BADA BING!

Hey! @JoeBiden you want to think again on retaking these swing states?  
I triple dog dare ya.😘

Rust Belt Po…",2019-06-18 20:47:47,,899,959,0.0,0.0
123617604,RT @tweet4lfe: Trump could revolutionize the private health insurance market - The Washington Post https://t.co/llt6ZG0fU7,2019-06-18 20:47:47,MD,23507,23459,0.0,0.375
876234463,"RT @VeraMBergen: NEW: Pompeo is being sued for failing to preserve records of Trump and Putin's face-to-face meetings, including allowing T…",2019-06-18 20:47:47,,106,568,0.13636363636363635,0.45454545454545453
1027592096990089217,RT @The_Trump_Train: President Trump has directed federal agencies to remove the nearly 2 million illegal aliens who have failed to appear…,2019-06-18 20:47:47,"Red State, USA",3723,4563,-0.3,0.39999999999999997
1023976168045924354,RT @PrisonPlanet: Retweet if you think Trump is right in saying Sadiq Khan is a “national disgrace”.,2019-06-18 20:47:47,London 🇬🇧,2095,3219,0.2857142857142857,0.5357142857142857
1021910683926126592,La Fed est secrètement alliée de Trump dans la Trade War. https://t.co/jcqei2qwvE,2019-06-18 20:47:47,"Brest, France",93,614,0.0,0.0
793875827020660736,RT @snigskitchen: @lazaroumterror Yesterday Jeremy Hunt was willing to push Nazanin Zaghari-Radcliffe under a bus to back his mate Boris Jo…,2019-06-18 20:47:47,,844,4465,0.125,0.375
4238890698,"RT @AOC: This administration has established concentration camps on the southern border of the United States for immigrants, where they are…",2019-06-18 20:47:47,,138,105,0.0,0.0
16362151,"RT @joncoopertweets: While Donald Trump does everything he can to roll back hard-fought protections for the LGBTQ community, Joe Biden visi…",2019-06-18 20:47:47,"columbia, sc",4496,2177,0.0,0.0
866821150831251456,"RT @Patti_Sc60: #Trump🚂
@familyfirstcorp 
@kaci150 
@texasrecks 
@GeanineC 
@RNinMI 
@Patti_Sc60 
@rkline56 
@cali_curmudgeon 
@jtblogs 
@G…",2019-06-18 20:47:47,"Florida, USA",1974,3560,0.0,0.0
373099641,"RT @Education4Libs: President Trump says that ICE is going to start deporting millions of illegal aliens.

Please God let this happen.

The…",2019-06-18 20:47:47,,389,463,-0.5,0.5
25440003,RT @ProperOpinion: It's interesting that @AOC thinks that a) the Congress is letting Trump run concentration camps and b) they deserve a ra…,2019-06-18 20:47:47,,66,968,0.5,0.5
817067557865689088,LMAO #AnybodybutTrump2020,2019-06-18 20:47:47,"Tennessee, USA",2306,4994,0.6,1.0
375856686,"RT @RWPUSA: Breaking News:
Trump Administration EPA officials covered up defective review by Minnesota pollution control regulators for dan…",2019-06-18 20:47:47,,22,271,0.0,0.0
895406942,"RT @RWPUSA: Breaking News:
Trump Administration EPA officials covered up defective review by Minnesota pollution control regulators for dan…",2019-06-18 20:47:47,Near heaven 3,1346,1648,0.0,0.0
303607579,"RT @MariaTeresa1: Eisenhower deported 1m individuals under Operation Wetback. American citizens where also caught in the snares. 

Under Tr…",2019-06-18 20:47:47,,4624,4841,0.0,0.0
983175356655063041,"RT @charliekirk11: Crowd size at Joe Biden rallies:

Henderson, NV—50-100

Columbia, SC—250-300

Des Moines, IA—400

Iowa City, IA—75

Dubu…",2019-06-18 20:47:48,,54,96,0.0,0.0
35860455,RT @DanRiehl: Quite a day for the Left: Minimize the Holocaust and child porn and censor voices standing up for the unborn. Trump’s biggest…,2019-06-18 20:47:48,"Charlotte, NC",4491,5001,0.0,0.0
1105088774567067648,RT @Ireland0828: @SanchezMaree @qmm117 @EmilyDava @Saylor117 @GwenRoss14 @CherylMichaels1 @ProudGrannyCdn @PrayingGrand https://t.co/epTPtK…,2019-06-18 20:47:48,Here and there.,1128,1447,0.0,0.0
813490940824330240,"RT @BoDenver5: I’m so tired of hearing, P-Trump doesn’t act Presidential. 🤔
The FIRST PRIORITY of the President is to “Protect The Citizens…",2019-06-18 20:47:48,Meme your favorite bible verse,40291,44123,-0.07500000000000001,0.5166666666666666
60129425,"RT @allantercalivre: Como bem apontou @RicardoRoveran, é possível que o caso Intercept seja uma resposta da Rússia à aliança entre Bolsonar…",2019-06-18 20:47:48,Campo Grande/MS - Brasil,644,1113,0.0,0.0
15237943,RT @LOLGOP: Please do not be so gouache to suggest that a guy who still wants to execute innocent black teenagers would actually run concen…,2019-06-18 20:47:48,Northeast Ohio USA,1919,3337,0.13333333333333333,0.33333333333333337
958442426141683714,"@RyanAFournier Just in case you didn’t know:

https://t.co/1g198nOK02",2019-06-18 20:47:48,,46,196,0.0,0.0
500394505,RT @MollyJongFast: You mean “doctor” Gorka’s wife? https://t.co/Vo89105Aag,2019-06-18 20:47:48,NM,528,691,-0.3125,0.6875
60634443,RT @davidmweissman: @Liz_Cheney @AOC Please Liz do us a favor and actually take your fake outrage over AOC’s correct terminology and use it…,2019-06-18 20:47:48,"Houston, TX",41,286,-0.25,0.55
19304528,"@RepDougCollins @DonaldJTrumpJr Because they are #TrumpConcentrationCamps 

#GOPCorruption 
https://t.co/AIG73VZSfL",2019-06-18 20:47:48,USA,2792,2923,0.0,0.0
1042483739866095616,"RT @CalebJHull: AOC says Trump is running “concentration camps” at the border. 

Can someone please tell her what a concentration camp is?…",2019-06-18 20:47:48,,900,1193,0.0,0.0
1136280909936812032,RT @tribelaw: Even if this is pure bluster — and I fear it’s more — it’s a cruel way of inflicting pain on millions. Profoundly un-American…,2019-06-18 20:47:48,,2,31,-0.050595238095238096,0.75
167229575,RT @TuEsBelle_Tee: Y’all ugly tho https://t.co/WmPVT3TFou,2019-06-18 20:47:48,,2035,1872,-0.7,1.0
1126817175136763905,@Jamesbay77 Funny TRUMP !,2019-06-18 20:47:48,Algiers                       ,856,3464,0.3125,1.0
4195481594,"RT @KayaJones: I call BS. RT if you haven’t been polled. 

Fox News Poll Shows Trump Lagging Behind Biden, Sanders, Three Other Democrats i…",2019-06-18 20:47:48,,55095,55199,-0.2625,0.5375
1034113601957576704,"RT @HillarySi2016: #Trump just invited Congress to begin #Impeachment proceedings

#FridayMotivation
#ForThePeople
#2020Election
#FBR
#Trum…",2019-06-18 20:47:48,,1076,2297,0.0,0.0
323955639,"RT @Education4Libs: President Trump says that ICE is going to start deporting millions of illegal aliens.

Please God let this happen.

The…",2019-06-18 20:47:48,"Louisiana, USA",143,434,-0.5,0.5
1051324768010559488,"@Resistreform @realDonaldTrump @FLOTUS Hmmmm, there are many nationalities in line.  Blacks, Asians, Latinos.  Everyone loves Trump",2019-06-18 20:47:48,,6356,6534,0.5,0.5
157809306,https://t.co/VdmvWoW5h1. What Bible is this delusional clown reading?!?!,2019-06-18 20:47:48,"Miami,MD, New York",842,836,0.0,0.0
397394017,RT @SocialPowerOne1: GOP congressman: We all 'privately' agree Trump is wrong but we won't say it out loud https://t.co/uyexSS32E7,2019-06-18 20:47:48,"Ontario, Canada",1300,2260,-0.13333333333333333,0.6916666666666668
284566286,"@AVRickCCS @PressSec What service, exactly? Lying on Trump's behalf?",2019-06-18 20:47:48,Wisconsin,132,170,0.25,0.25
35606154,"Trump on demoting Fed Chair Jerome Powell: 'Let's see what he does'
https://t.co/4t3kFkP2sB",2019-06-18 20:47:48,"New Haven, CT",15811,3647,0.0,0.0
314700624,"RT @emptywheel: Reminder: At its core, the *entire* Hillary email investigation was about someone evading Records Act laws. https://t.co/cH…",2019-06-18 20:47:48,,168,83,0.0,0.625
747994506943832064,RT @RepMarkMeadows: Let’s declassify the documents and find out once and for all what everyone knew (and when they knew it) about FISA targ…,2019-06-18 20:47:48,,196,17,0.0,0.0
814929587641733124,"RT @charliekirk11: Instead of giving illegal aliens:

Amnesty

Healthcare

Social security

Medicaid

Welfare

Food stamps

And benefits

P…",2019-06-18 20:47:48,,134,262,-0.23333333333333334,0.2833333333333333
324658179,"RT @NBCNews: Key Trump admin. vacancies with acting leaders:

Acting Defense secretary
Acting DHS secretary
Acting UN ambassador
Acting SBA…",2019-06-18 20:47:48,The Left Coast ,4490,1905,0.0,0.16666666666666666
2173262615,"RT @Trump454545: Here's the official Trump re-election campaign video &amp; it's AMAZING!

This is the greatest movement in history! We took ou…",2019-06-18 20:47:48,,419,519,0.875,0.95
2344218308,RT @RealMattCouch: Raise your hand if you're thankful that four years ago America was saved by President Trump and God's Divine Interventio…,2019-06-18 20:47:48,,8543,8240,0.0,0.0
755536789926838272,"RT @TrueEyeTheSpy: I love @SenTedCruz being polite to @maziehirono while setting her record straight. That takes effort. He is correct, peo…",2019-06-18 20:47:48,,2030,3078,0.35,0.5
19744043,"This is Trump trying to win re-election by becoming a war president, when in fact he's just becoming a war criminal.",2019-06-18 20:47:48,,74,147,0.32499999999999996,0.6625000000000001
1019457277881827328,Larry Johnson: Exposing the Fraudulent DNC Suit Against Trump for Russian Collusion https://t.co/Kdx4GDI2M2 via @gatewaypundit,2019-06-18 20:47:48,,1955,3697,0.0,0.0
529445594,RT @springsteen_81: Este rollo tan de moda y q tantos réditos da entre cierto público de q vivimos poco menos que en una tierra sin ley don…,2019-06-18 20:47:48,Valladolid,206,341,0.0,0.0
756888348338290688,"RT @TrueEyeTheSpy: I love @SenTedCruz being polite to @maziehirono while setting her record straight. That takes effort. He is correct, peo…",2019-06-18 20:47:48,,3324,3491,0.35,0.5
33085708,"RT @GovHowardDean: It’s dangerous for him to say it but the obvious scenario is that the new  president will be sworn in on Jan 20, will be…",2019-06-18 20:47:48,United States,172,230,-0.15454545454545454,0.6181818181818182
85615871,@PrettyPsLilBro And qualified people have seen what's happened to the careers and reputations of people in Trump's… https://t.co/5FzBa7QOvl,2019-06-18 20:47:48,Texas...for now,80,109,0.0,0.0
1347701378,"RT @BernieSanders: Donald Trump is the most dangerous president in U.S. history. He is a racist, a sexist, a homophobe, a xenophobe and a r…",2019-06-18 20:47:48,"Saint-Hilaire-de-Riez, Pays de",423,875,-0.04999999999999999,0.7
4707038678,"RT @NialElkim: Left
• Chomsky

Center Left
• Gravel

Center
• Sanders
• Gabbard
• Williamson

Center Right
• Warren

Right
• Booker
• Gilli…",2019-06-18 20:47:49,"Houston, TX",186,46,0.03877551020408162,0.19591836734693877
18011125,RT @newtgingrich: Americans have a right to know if the Obama administration was aware of efforts to undermine President Trump's campaign i…,2019-06-18 20:47:49,USA,113,82,0.26785714285714285,0.39285714285714285
67301104,"RT @orlandosentinel: Our endorsement for president in 2020: Not Donald Trump | Editorial
 https://t.co/GRWlzh5365 https://t.co/UIvlJzGs6H",2019-06-18 20:47:49,,86,290,0.0,0.0
2998238229,But you don't mention against the camps or immigrants @piersmorgan though maybe comparing to concentration camps wa… https://t.co/tUxnF2sWd4,2019-06-18 20:47:48,,47,170,0.0,0.0
838079535685881856,"RT @mmpadellan: We have a TON more candidates who would make a better President than trump right now:

Elizabeth Warren
Kamala Harris
Pete…",2019-06-18 20:47:49,,173,830,0.42857142857142855,0.5119047619047619
1116694966414336000,"RT @KatzOnEarth: @Liz_Cheney @AOC Hi Liz, I'm Jewish. Almost my entire European family -- the part that couldn't immigrate to the United St…",2019-06-18 20:47:49,Naples FL,4857,4933,0.0,0.20833333333333334
1963570075,RT @matthewamiller: This should be the lead story out of Orlando no matter what Trump says tonight. https://t.co/9YWkvgdaqx,2019-06-18 20:47:49,,1311,3282,0.0,0.0
154606435,RT @grantstern: If you think the Orlando Sentinel just made the right endorsement in 2020 (anyone but Trump) then RT this.,2019-06-18 20:47:49,"City of Destiny, Tacoma, WA",196,329,0.2857142857142857,0.5357142857142857
869049313,#TrumpRallyOrlando attendee ponders what happens when you have to go Full Republican:  abandoned outside the stadiu… https://t.co/vd7E3G3hbe,2019-06-18 20:47:49,"June, 2019:  Former Democrat",15643,3723,0.175,0.30000000000000004
28229915,"RT @TheMarkPantano: Political differences are one thing, but what a disgusting thing to say.

What a shit person you are! https://t.co/tBMq…",2019-06-18 20:47:49,"Elkridge, MD",475,569,-0.4166666666666667,0.6333333333333334
71836637,"@politico ""Kelly Craft, Trump’s choice for U.N. ambassador, is likely to face a grilling at her Senate hearing on W… https://t.co/iqaouQXR3p",2019-06-18 20:47:49,U.S.A.,2218,186,0.0,1.0
507838146,RT @matthewamiller: This should be the lead story out of Orlando no matter what Trump says tonight. https://t.co/9YWkvgdaqx,2019-06-18 20:47:49,Pacific Northwest ,135,421,0.0,0.0
1138530166257410049,"RT @minhtngo: Today: Trump announces re-election campaign at Orlando rally (video below)

Also Today: New Quinnipiac poll shows him losing…",2019-06-18 20:47:49,"Ohio, USA",577,639,0.13636363636363635,0.45454545454545453
167398884,"RT @mike_axelrod: Remember when Donald Trump said he only hired the best? Ya, fuck that.",2019-06-18 20:47:49,,160,198,0.19999999999999998,0.6333333333333333
999416819768352769,@GOP @realDonaldTrump https://t.co/m4wR0dwia8,2019-06-18 20:47:49,"Uranus ??? 😉 Pa,",269,273,0.0,0.0
2397975692,Ex-Trump aide Hicks to talk behind closed doors to U.S. House investigators https://t.co/T3tVh4Esco,2019-06-18 20:47:49,,771,0,-0.25,0.39999999999999997
1572939008,I’m not even a tad bit surprised,2019-06-18 20:47:49,MD by way of NY,253,246,0.1,0.9
814087755126964224,"RT @TrueEyeTheSpy: I love @SenTedCruz being polite to @maziehirono while setting her record straight. That takes effort. He is correct, peo…",2019-06-18 20:47:49,"Georgia, USA",1949,2465,0.35,0.5
344133845,"RT @QTAnon1: To be honest I would be more concerned if President Trump was leading in the FAKE polls

#KAG2020",2019-06-18 20:47:49,North Carolina,17670,18252,0.20000000000000004,0.7999999999999999
190015119,"RT @BarbMcQuade: It’s about Russia, stupid. Trump’s obstruction matters because he aimed to block Mueller from investigating Russia’s attac…",2019-06-18 20:47:49,"Florida, USA",359,493,-0.7999999999999999,1.0
